trade_date,strat,bench,strat_cum,bench_cum,active_cum,active
20170619,0.00901920436863,0.00991945716349,1.201392115,1.06326263517,1.13812947983,0.000259572734551
20170620,-0.00589547257354,-0.00201800096368,1.19430934074,1.06111697014,1.13319237059,-0.00433791526283
20170621,0.0192701278933,0.0116907007315,1.21732383448,1.07352217108,1.14380166339,0.00936230517994
20170622,-0.00537626544668,0.000665420831644,1.21077917841,1.0742365151,1.13654266331,-0.0063463800735
20170623,0.00461000495461,0.00906336930251,1.21636087642,1.08397271735,1.13238815907,-0.00365538785064
20170626,0.0214417537793,0.0124786803085,1.24244178684,1.09749926636,1.14494252048,0.0110866237124
20170627,0.00181379749812,0.00180565268825,1.24469532464,1.09948096886,1.14521435579,0.000237422664466
20170628,-0.0141829572217,-0.00776892859615,1.2270418641,1.09093917972,1.13610268438,-0.00795630211721
20170629,0.00247790815862,0.00621510273283,1.23008236115,1.0977194788,1.13236288235,-0.00329178170478
20170630,0.00049090645531,-0.000553364740821,1.23068621652,1.09711203954,1.13357417698,0.00106970534394
20170703,-0.0158820849153,-0.00435022635691,1.21114035352,1.09233935383,1.11880099969,-0.0130323869262
20170704,-0.0143193226832,-0.00845343722084,1.19379764399,1.08310533168,1.11069231231,-0.00724765833018
20170705,0.0118117380865,0.0109656282744,1.20789846909,1.09498226213,1.11291620696,0.00200225987449
20170706,-0.00643174832383,0.000113999053742,1.20012957013,1.09510708907,1.10502248106,-0.00709283039126
20170707,-0.00820856382768,-0.001138603797,1.19027822995,1.09386019598,1.09641803397,-0.00778667152536
20170710,0.00926405090007,-0.000613387135249,1.20130502806,1.09318923621,1.10811579185,0.0106690673785
20170711,0.00984270611222,0.00468617069203,1.2131291204,1.09831210757,1.11481701284,0.00604740139256
20170712,-0.0108729942961,-0.00326494821877,1.1999387744,1.09472617541,1.10521259899,-0.00861523795985
20170713,-0.00332570611851,0.00767921689365,1.19594813067,1.10313281515,1.09281531553,-0.0112171029133
20170714,0.00396430843657,0.00438672328302,1.20068923794,1.10797195355,1.09271728438,-8.97051303682e-05
20170717,-0.0216537308196,-0.010676612584,1.17468983638,1.09614256625,1.07854727013,-0.0129676856555
20170718,0.0055885693618,0.000988984068081,1.18125467201,1.09722663378,1.08402803823,0.00508162066386
20170719,0.0126303338798,0.0170610354707,1.19617431291,1.1159464563,1.08022785661,-0.0035056119213
20170720,0.0146200037539,0.00486298452554,1.21366238586,1.12137328665,1.09228909921,0.0111654615487
20170721,0.00793844445903,-0.00514602331774,1.2232969773,1.11560267357,1.10769430373,0.0141035963229
20170724,0.0132602508862,0.00398836280965,1.23951820213,1.12005210178,1.11946610035,0.0106272972373
20170725,-0.00288591810927,-0.00638701764454,1.2359410541,1.11289830925,1.12304274486,0.0031949556217
20170726,-0.013660861295,-0.00380975271531,1.21905703479,1.10865844189,1.1103985929,-0.0112588341017
20170727,0.00594582195374,0.00183686546868,1.22630533087,1.1106948983,1.11561043257,0.00469366559466
20170728,0.0245712332882,0.00261212053344,1.25643716524,1.11359616725,1.14284099799,0.0244086686733
20170731,0.00309292645672,0.00429399955087,1.26032323299,1.11837794869,1.1419452843,-0.00078376055289
20170801,0.00159405594402,0.00869735228044,1.26233225873,1.12810487569,1.13422738304,-0.00675855609513
20170802,-0.00498964844147,-0.00252767437832,1.25603366454,1.1252533939,1.13078027064,-0.00303917225823
20170803,-0.00808648424337,-0.00878154620528,1.24587676811,1.11537192923,1.13050483887,-0.000243576734943
20170804,-0.00963073906367,-0.00543126149866,1.23387805405,1.10931405262,1.12456400143,-0.00525503053053
20170807,0.0240468482272,0.00518268036646,1.26354893234,1.11506327278,1.14848565957,0.0212719401523
20170808,-0.000674221096132,0.00145382300093,1.262697021,1.11668437741,1.14601264359,-0.00215328416079
20170809,0.0277710563075,-0.000313192208301,1.29776345107,1.11633464057,1.1814288105,0.0309038186566
20170810,0.00384865735574,-0.00405334271051,1.30275809792,1.11180975369,1.19094834423,0.00805764481546
20170811,-0.0213388713292,-0.0184531650944,1.2749587105,1.09129334475,1.18366536575,-0.00611527655374
20170814,0.0201927128735,0.0129773112278,1.30070358566,1.10545539812,1.19524818754,0.00978555436873
20170815,0.000169354126557,0.00307834249709,1.30092386518,1.10885836846,1.19206549673,-0.00266278656116
20170816,-0.00306372727236,-0.00125089832681,1.29693818926,1.10747129938,1.18946688988,-0.00217991952153
20170817,-0.00694895241776,0.00536450774158,1.28792582749,1.11341233774,1.17451348975,-0.0125715143921
20170818,-0.0033003284246,0.000913073657242,1.28367524927,1.11442896521,1.16924628406,-0.00448458509709
20170821,-0.00187245454955,0.0043814026395,1.28127162571,1.11931172722,1.16195989849,-0.00623169444255
20170822,-0.00872936468633,0.00302162999936,1.27008693843,1.12269387312,1.14739306531,-0.0125364336546
20170823,0.00782256837774,0.00101015431077,1.28002228035,1.12382796717,1.15619431318,0.00767064760282
20170824,-0.00882905586351,-0.00570875807928,1.26872089213,1.11741230518,1.15130858695,-0.00422569647398
20170825,0.00626939596794,0.0163626226616,1.27667500578,1.13569610109,1.14097890469,-0.00897212300737
20170828,0.00503772573938,0.0123710585701,1.28310654431,1.14974586408,1.13336068024,-0.00667691963075
20170829,0.000338362224198,-0.00212722166343,1.2835406991,1.14730009977,1.13624059933,0.00254104376826
20170830,0.00565057250689,-6.18327487518e-05,1.29079343888,1.14722915905,1.14356427984,0.006445536719
20170831,-0.00241427527936,-0.00318381410116,1.28767710819,1.14357659467,1.14410051352,0.000468914334794
20170901,0.00346577955828,0.00220965330826,1.29213991319,1.14610350248,1.14603641071,0.00169206915887
20170904,-0.00578398620689,0.00393626138655,1.28466619376,1.15061486544,1.13405132832,-0.010457854816
20170905,0.00052180060469,0.0029722414064,1.28533653336,1.15403477059,1.13130176277,-0.00242455123547
20170906,-0.00743872107649,-0.00196951221536,1.27577527339,1.15176188501,1.12401338839,-0.00644246709702
20170907,-0.0083397045957,-0.00508607736394,1.26513568448,1.14590393496,1.11923174953,-0.00425407642652
20170908,-0.0109206786451,-0.00101355886293,1.25131954423,1.14474249387,1.10657705036,-0.0113065941604
20170911,0.00584561355633,-8.99636551538e-05,1.25863427472,1.14463950865,1.11399476607,0.00670329798325
20170912,0.0136114485304,0.00321221625016,1.27576611037,1.14831633828,1.12744977209,0.0120781590978
20170913,0.0150399828694,0.00121732157934,1.29495361082,1.14971420854,1.14523940228,0.0157786454236
20170914,-0.00242616245116,-0.0032922187887,1.29181184299,1.14592909782,1.14588274517,0.000561754067442
20170915,0.000804914657524,0.000350160735553,1.29285164128,1.14633035719,1.14652128408,0.000557246292514
20170918,0.0196963752598,0.00309198204837,1.31831613236,1.14987479008,1.16844134228,0.0191187538341
20170919,-0.00456726222937,-0.00286918820711,1.31229503688,1.14657558289,1.16571945399,-0.00232950358041
20170920,0.00826453793836,0.00269282029321,1.323140549,1.14966310489,1.17347744411,0.00665510907858
20170921,-0.00112513102642,-0.00120176389177,1.32165184252,1.14828148128,1.17337036123,-9.12526076896e-05
20170922,0.00267651166658,-2.27212465751e-05,1.32518925909,1.1482553909,1.17693386819,0.00303698395669
20170925,0.0139871770303,-0.00519549262762,1.34372491586,1.14228963848,1.20143527738,0.0208179999282
20170926,-0.00171149533524,0.000783201492276,1.34142513693,1.14318428143,1.1982408555,-0.0026588380872
20170927,-0.00152903671208,0.000109506390001,1.33937404865,1.14330946741,1.19606458124,-0.00181622438814
20170928,0.0201219662189,0.000350308803517,1.36632488801,1.14370997878,1.22261490923,0.0221980722498
20170929,0.00148311509478,0.00365272962842,1.36835130508,1.14788764211,1.22046366297,-0.00175954525321
20171009,0.0113448498287,0.011913536951,1.38387504515,1.16156304395,1.2223120012,0.00151445576409
20171010,0.0155349292394,0.00197209958581,1.40537344605,1.16385376195,1.2415196841,0.0157142226255
20171011,0.0219336501957,0.00329654224131,1.43619841561,1.16769045504,1.26850796057,0.0217380979267
